30/04/2004,1534.23
03/05/2004,1535.02
04/05/2004,1559.2
05/05/2004,1541.95
06/05/2004,1550.32
07/05/2004,1535.59
10/05/2004,1472.12
11/05/2004,1477.92
12/05/2004,1485.13
13/05/2004,1464.78
14/05/2004,1438.96
17/05/2004,1388.71
18/05/2004,1408.23
19/05/2004,1465.54
20/05/2004,1450.79
21/05/2004,1483.91
24/05/2004,1497.28
25/05/2004,1501.26
27/05/2004,1540.63
28/05/2004,1557.08
31/05/2004,1566.08
01/06/2004,1553.41
02/06/2004,1565.18
03/06/2004,1527.49
04/06/2004,1537.38
07/06/2004,1578.22
08/06/2004,1580.81
09/06/2004,1579.12
10/06/2004,1586.66
11/06/2004,1587.09
14/06/2004,1546.14
15/06/2004,1540.48
16/06/2004,1549.41
17/06/2004,1533.86
18/06/2004,1504.28
21/06/2004,1503.54
23/06/2004,1507.49
24/06/2004,1548.03
25/06/2004,1552.12
28/06/2004,1556.44
29/06/2004,1547.73
30/06/2004,1569.91
02/07/2004,1564.09
05/07/2004,1569.48
06/07/2004,1578.21
07/07/2004,1583.84
08/07/2004,1558.63
09/07/2004,1566.95
12/07/2004,1562.83
13/07/2004,1548.04
14/07/2004,1530.42
15/07/2004,1531.14
16/07/2004,1547.82
19/07/2004,1563.17
20/07/2004,1558.47
21/07/2004,1589.52
22/07/2004,1578.97
23/07/2004,1582.08
26/07/2004,1576.65
27/07/2004,1575.02
28/07/2004,1578.46
29/07/2004,1563.25
30/07/2004,1570.01
02/08/2004,1563.85
03/08/2004,1577.56
04/08/2004,1569.71
05/08/2004,1596.59
06/08/2004,1593.69
09/08/2004,1588.85
10/08/2004,1580.69
11/08/2004,1568.52
12/08/2004,1575.25
13/08/2004,1567.57
16/08/2004,1550.81
17/08/2004,1555.26
18/08/2004,1555.93
19/08/2004,1579.14
20/08/2004,1576.14
23/08/2004,1581.43
24/08/2004,1606.77
25/08/2004,1626.84
26/08/2004,1629.15
27/08/2004,1629.88
30/08/2004,1638.16
31/08/2004,1636.72
01/09/2004,1659.53
02/09/2004,1657.01
03/09/2004,1649.18
06/09/2004,1668.91
07/09/2004,1675.9
08/09/2004,1666.81
09/09/2004,1651.95
10/09/2004,1657.29
13/09/2004,1673.32
14/09/2004,1676.27
15/09/2004,1670.67
16/09/2004,1689.38
17/09/2004,1693.12
20/09/2004,1696.55
21/09/2004,1706.45
22/09/2004,1698.63
23/09/2004,1699.54
